fid,PROV_ID,PROV_NOMB,DIST_ID,DIST_NOMB,CORR_ID,CORR_NOMB,CORR_LEY,LEY_MOD_C,GACETA_C,GACE_MOD_C,Shape_Leng,Shape_Area,REGI_ID,CORR_CODE,DIST_CODE
580,"12",COMARCA NGÄBE-BUGLÉ,"09",SANTA CATALINA O CALOVÉBORA (BLEDESHIA),"01",SANTA CATALINA O CALOVÉBORA (BLEDESHIA),LEY N° 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 10 DEL 7 DE MARZO DE 1997, LEY N° 69 DEL 28 DE OCTUBRE DE 1998, LEY N° 33 DEL 10 DE MAYO DE 2012",GA 19956,"GA 23242, GA 27032-B",77637.7262556691,202204508.00673,"1207","120901","1209"
581,"12",COMARCA NGÄBE-BUGLÉ,"09",SANTA CATALINA O CALOVÉBORA (BLEDESHIA),"02",ALTO BILINGÜE (GDOGÜESHIA),LEY N° 33 DEL 10 DE MAYO DE 2012,N/A,GA 27032-B,N/A,43251.977265938,65248051.8363381,"0908","120902","1209"
582,"12",COMARCA NGÄBE-BUGLÉ,"09",SANTA CATALINA O CALOVÉBORA (BLEDESHIA),"03",LOMA YUCA (IJUICHO),LEY N° 10 DEL 7 DE MARZO DE 1997,"LEY N° 69 DEL 28 DE OCTUBRE DE 1998, LEY N° 33 DEL 10 DE MAYO DE 2012",GA 23242,"GA 23242, GA 27032-B",87956.0899072821,299965364.219423,"1207","120903","1209"
583,"12",COMARCA NGÄBE-BUGLÉ,"09",SANTA CATALINA O CALOVÉBORA (BLEDESHIA),"04",SAN PEDRITO (JIKÜI),LEY N° 33 DEL 10 DE MAYO DE 2012,N/A,GA 27032-B,N/A,71146.8416728599,144434739.94943,"1207","120904","1209"
584,"12",COMARCA NGÄBE-BUGLÉ,"09",SANTA CATALINA O CALOVÉBORA (BLEDESHIA),"05",VALLE BONITO (DOGATA),LEY N° 10 DEL 7 DE MARZO DE 1997,"LEY N° 69 DEL 28 DE OCTUBRE DE 1998, LEY N° 33 DEL 10 DE MAYO DE 2012",GA 23242,"GA 23242, GA 27032-B",73463.9912802112,191658531.432811,"0908","120905","1209"
585,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"01",ARRAIJÁN,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 42 DEL 30 DE ABRIL DE 2003, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,64148.7783972754,64067288.085885,"1301","130101","1301"
586,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"02",JUAN DEMÓSTENES AROSEMENA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 42 DEL 30 DE ABRIL DE 2003, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,42776.2727660188,40756890.3294592,"1302","130102","1301"
587,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"03",NUEVO EMPERADOR,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 42 DEL 30 DE ABRIL DE 2003, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,83179.2991217248,107927021.171902,"1306","130103","1301"
588,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"05",VERACRUZ,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 42 DEL 30 DE ABRIL DE 2003, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,43556.098091494,49333095.3175245,"0805","130105","1301"
589,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"09",VACAMONTE,LEY N° 298 DEL 28 DE ABRIL DE 2022,N/A,GA 29526-C,N/A,30277.3439149701,18835866.6924103,"1303","130109","1301"
590,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"07",BURUNGA,LEY N° 42 DEL 30 DE ABRIL DE 2003,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,45321.7217994663,51230399.7291387,"1305","130107","1301"
591,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"08",CERRO SILVESTRE,LEY N° 42 DEL 30 DE ABRIL DE 2003,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,34966.5226905439,18978052.6608116,"1306","130108","1301"
592,"13",PANAMÁ OESTE,"03",CAPIRA,"01",CAPIRA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,47016.9393090182,48520282.9817474,"1307","130301","1303"
593,"13",PANAMÁ OESTE,"03",CAPIRA,"02",CAIMITO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,34719.12429202,42570597.7077327,"1308","130302","1303"
594,"13",PANAMÁ OESTE,"03",CAPIRA,"03",CAMPANA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,59843.8003715345,75085266.0974771,"1307","130303","1303"
595,"13",PANAMÁ OESTE,"03",CAPIRA,"10",LÍDICE,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,30806.8352353645,42273287.1469913,"1307","130310","1303"
596,"13",PANAMÁ OESTE,"03",CAPIRA,"05",CIRÍ DE LOS SOTOS,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY Nº 5 DEL 19 DE ENERO DE 1998, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,51337.3645209561,92163503.4555844,"1308","130305","1303"
597,"13",PANAMÁ OESTE,"03",CAPIRA,"06",CIRÍ GRANDE,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY Nº 5 DEL 19 DE ENERO DE 1998, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,102533.666651447,147127774.090665,"1308","130306","1303"
598,"13",PANAMÁ OESTE,"03",CAPIRA,"07",EL CACAO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,69798.1902723434,177435701.963068,"1308","130307","1303"
599,"13",PANAMÁ OESTE,"03",CAPIRA,"08",LA TRINIDAD,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,55868.7429647511,106150570.657974,"1308","130308","1303"
600,"13",PANAMÁ OESTE,"03",CAPIRA,"09",LAS OLLAS ARRIBA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,26037.4781804805,26254011.2025714,"1307","130309","1303"
601,"13",PANAMÁ OESTE,"03",CAPIRA,"11",VILLA CARMEN,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,13290.9762110538,6236581.39131075,"1307","130311","1303"
602,"13",PANAMÁ OESTE,"03",CAPIRA,"12",VILLA ROSARIO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,35575.6880815294,23504948.4272065,"1307","130312","1303"
603,"13",PANAMÁ OESTE,"03",CAPIRA,"13",SANTA ROSA,LEY Nº 5 DEL 19 DE ENERO DE 1998,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,66366.388400084,93951853.3077593,"1308","130313","1303"
604,"13",PANAMÁ OESTE,"04",CHAME,"01",CHAME,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,34544.5021347,31313675.8628141,"1309","130401","1304"
605,"13",PANAMÁ OESTE,"04",CHAME,"02",BEJUCO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,54961.3510581941,59452433.6832027,"1309","130402","1304"
606,"13",PANAMÁ OESTE,"04",CHAME,"03",BUENOS AIRES,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,44400.6582039164,40902453.5352405,"1309","130403","1304"
607,"13",PANAMÁ OESTE,"04",CHAME,"04",CABUYA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,45769.0896972055,44705155.9763819,"1309","130404","1304"
608,"13",PANAMÁ OESTE,"04",CHAME,"05",CHICÁ,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,20119.220972118,18443185.0291678,"1309","130405","1304"
609,"13",PANAMÁ OESTE,"04",CHAME,"06",EL LÍBANO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,32909.7255720269,30474777.0111241,"1309","130406","1304"
610,"13",PANAMÁ OESTE,"04",CHAME,"07",LAS LAJAS,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,26913.304048513,13307714.8454233,"1309","130407","1304"
611,"13",PANAMÁ OESTE,"04",CHAME,"08",NUEVA GORGONA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,28172.9758887889,19253507.290821,"1309","130408","1304"
612,"13",PANAMÁ OESTE,"04",CHAME,"09",PUNTA CHAME,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,35882.3129441341,16577806.8065252,"1309","130409","1304"
613,"13",PANAMÁ OESTE,"04",CHAME,"10",SAJALICES,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,26486.2449623776,24831675.3852094,"1309","130410","1304"
614,"13",PANAMÁ OESTE,"04",CHAME,"11",SORÁ,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,46486.9415249815,76220435.5250131,"1309","130411","1304"
615,"13",PANAMÁ OESTE,"07",LA CHORRERA,"01",BARRIO BALBOA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,14609.8881993695,7872616.3815377,"1310","130701","1307"
616,"13",PANAMÁ OESTE,"07",LA CHORRERA,"02",BARRIO COLÓN,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,18597.9957988476,14791746.2627446,"1311","130702","1307"
617,"13",PANAMÁ OESTE,"07",LA CHORRERA,"03",AMADOR,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,371976.441035404,133415069.904022,"1315","130703","1307"
618,"13",PANAMÁ OESTE,"07",LA CHORRERA,"04",AROSEMENA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,38438.9702759749,31332254.1241395,"1315","130704","1307"
619,"13",PANAMÁ OESTE,"07",LA CHORRERA,"05",EL ARADO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,69269.5572928767,70435792.8466518,"1315","130705","1307"
620,"13",PANAMÁ OESTE,"07",LA CHORRERA,"06",EL COCO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,22081.894537946,14863832.8023026,"1314","130706","1307"
621,"13",PANAMÁ OESTE,"07",LA CHORRERA,"07",FEUILLET,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,24300.1112999837,19482506.6955254,"1313","130707","1307"
622,"13",PANAMÁ OESTE,"07",LA CHORRERA,"08",GUADALUPE,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,29863.580290443,25599321.5160263,"1313","130708","1307"
623,"13",PANAMÁ OESTE,"07",LA CHORRERA,"09",HERRERA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,50973.6894003175,86006478.7356539,"1315","130709","1307"
624,"13",PANAMÁ OESTE,"07",LA CHORRERA,"10",HURTADO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,41383.7120181983,47571325.4100824,"1315","130710","1307"
625,"13",PANAMÁ OESTE,"07",LA CHORRERA,"11",ITURRALDE,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,107433.509082689,63673400.4513077,"1315","130711","1307"
626,"13",PANAMÁ OESTE,"07",LA CHORRERA,"12",LA REPRESA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,67515.9221099185,38426665.3341198,"1315","130712","1307"
627,"13",PANAMÁ OESTE,"07",LA CHORRERA,"13",LOS DÍAZ,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,30597.0174678509,29367904.3507377,"1315","130713","1307"
628,"13",PANAMÁ OESTE,"07",LA CHORRERA,"14",MENDOZA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,107970.784500634,54667356.7904813,"1315","130714","1307"
629,"13",PANAMÁ OESTE,"07",LA CHORRERA,"15",OBALDÍA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,36583.9452301783,34556541.317303,"1315","130715","1307"
630,"13",PANAMÁ OESTE,"07",LA CHORRERA,"16",PLAYA LEONA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,51539.8717792485,52518142.1949061,"1312","130716","1307"
631,"13",PANAMÁ OESTE,"07",LA CHORRERA,"17",PUERTO CAIMITO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,34655.19222372,31432699.917449,"1312","130717","1307"
632,"13",PANAMÁ OESTE,"07",LA CHORRERA,"18",SANTA RITA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,39654.106391206,32177651.1940238,"1315","130718","1307"
633,"13",PANAMÁ OESTE,"09",SAN CARLOS,"01",SAN CARLOS,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,31813.8030330478,28953177.0300358,"1316","130901","1309"
634,"13",PANAMÁ OESTE,"09",SAN CARLOS,"02",EL ESPINO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,35249.9477910149,35092028.8147796,"1316","130902","1309"
635,"13",PANAMÁ OESTE,"09",SAN CARLOS,"03",EL HIGO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,45247.273886361,43787294.6201641,"1316","130903","1309"
636,"13",PANAMÁ OESTE,"09",SAN CARLOS,"04",GUAYABITO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,40100.5847037392,35708702.4734028,"1316","130904","1309"
637,"13",PANAMÁ OESTE,"09",SAN CARLOS,"05",LA ERMITA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,46230.5089367476,32847801.8120664,"1316","130905","1309"
638,"13",PANAMÁ OESTE,"09",SAN CARLOS,"06",LA LAGUNA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,36568.5655676748,53657461.7094859,"1316","130906","1309"
639,"13",PANAMÁ OESTE,"09",SAN CARLOS,"07",LAS UVAS,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,26546.9263508971,17894512.1007272,"1316","130907","1309"
640,"13",PANAMÁ OESTE,"09",SAN CARLOS,"08",LOS LLANITOS,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,51825.506461876,61804525.758788,"1316","130908","1309"
641,"13",PANAMÁ OESTE,"09",SAN CARLOS,"09",SAN JOSÉ,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,29859.4146372927,27185191.7429425,"1316","130909","1309"
642,"13",PANAMÁ OESTE,"03",CAPIRA,"04",CERMEÑO,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 119 DEL 30 DE DICIEMBRE DE 2013,GA 19965,GA 27443-A,73559.8950175506,93223748.026709,"1307","130304","1303"
643,"08",PANAMÁ,"08",PANAMÁ,"14",ANCÓN,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,LEY Nº 42 DEL 10 DE JULIO DE 2009,GA 20006,GA 26323,179582.295125199,193795109.357028,"0821","080814","0808"
644,"05",DARIÉN,"03",SANTA FE,"08",RÍO IGLESIAS,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 58 DEL 29 DE JULIO DE 1998, LEY N° 57 DEL 14 DE JULIO DE 2017",GA 20006,"GA 23602, 28322-A",172589.02640662,491592746.638749,"0504","050308","0503"
645,"05",DARIÉN,"01",CHEPIGANA,"02",CAMOGANTÍ,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,N/A,GA 20006,N/A,159318.260127595,569789620.604646,"0501","050102","0501"
646,"09",VERAGUAS,"12",MARIATO,"05",TEBARIO,LEY N° 2 DEL 21 DE OCTUBRE DE 1981 (DEROGADA) CÓDIGO ADMINISTRATIVO 1916,LEY N° 37 DEL 24 DE JUNIO DE 2008,GA 22526,GA 26069,57332.2083487195,76965711.80318,"0913","091205","0912"
647,"03",COLÓN,"01",COLÓN,"07",ESCOBAL,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,N/A,GA 20006,N/A,358254.671359393,78184237.9470125,"0306","030107","0301"
648,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"23",LA MESA,LEY N° 40 DEL 30 DE ABRIL DE 2003,"LEY N° 18 DEL 26 DE FEBRERO DE 2009, LEY N° 172 DE 19 DE OCTUBRE DE 2020, LEY N° 188 DEL 4 DE DICIEMBREDE 2020",GA 24794,"GA 26233, GA 29169-B, GA 29170-A",26218.0972953092,24672425.3538286,"0102","010223","0102"
649,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"14",EL SILENCIO,LEY N° 39 DEL 8 DE JUNIO DE 2015,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,GA 27801-A,GA 29169-B,43635.4759844067,58212974.671202,"0103","010214","0102"
650,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"16",FINCA 30,LEY N° 39 DEL 8 DE JUNIO DE 2015,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,GA 27801-A,GA 29169-B,16427.1000275057,17004571.4428994,"0103","010216","0102"
651,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"13",BARRIADA 4 DE ABRIL,LEY N° 39 DEL 8 DE JUNIO DE 2015,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,GA 27801-A,GA 29169-B,17773.7070980927,12976612.8146278,"0102","010213","0102"
652,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"01",CHANGUINOLA,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 5 DEL 19 DE ENERO DE 1998, LEY N° 40 DEL 30 DE ABRIL DE 2003, LEY N° 39 DEL 8 DE JUNIO DE 2015, LEY N° 172 DE 19 DE OCTUBRE DE 2020",GA 19956,"GA 23464, GA 24794, GA 27801-A, GA 29169-B",10904.8127200461,4486553.73722615,"0102","010201","0102"
653,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"06",EL EMPALME,LEY N° 40 DEL 30 DE ABRIL DE 2003,"LEY N° 39 DEL 8 DE JUNIO DE 2015, LEY N° 172 DEL 19 DE OCTUBRE DE 2020",GA 24794,"GA 27801-A, GA 29169-B",14151.1087740263,9003835.90496356,"0103","010206","0102"
654,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"20",FINCA 12,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 29169-B,N/A,8560.81434402862,2729459.6059762,"0102","010220","0102"
655,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"22",FINCA 66,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 29169-B,N/A,10204.7950509522,2557317.54456867,"0102","010222","0102"
656,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"19",FINCA 4,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 29169-B,N/A,26457.5672959339,18622951.882443,"0103","010219","0102"
657,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"15",FINCA 6,LEY N° 39 DEL 8 DE JUNIO DE 2015,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,GA 27801-A,GA 29169-B,39725.9329137059,28844406.1273767,"0102","010215","0102"
658,"01",BOCAS DEL TORO,"04",ALMIRANTE,"04",NANCE DE RISCÓ,LEY N° 18 DEL 26 DE FEBRERO DE 2009,LEY N° 39 DEL 8 DE JUNIO DE 2015,GA 26261,GA 27801-A,69184.7267037922,125331328.388831,"0104","010404","0104"
659,"01",BOCAS DEL TORO,"04",ALMIRANTE,"03",BARRIADA GUAYMÍ,LEY N° 39 DEL 8 DE JUNIO DE 2015,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,GA 27801-A,GA 29169-B,38047.382303396,26703997.0532165,"0104","010403","0104"
660,"01",BOCAS DEL TORO,"01",BOCAS DEL TORO,"05",TIERRA OSCURA,LEY N° 69 DEL 28 DE OCTUBRE DE 1998,LEY N°172 DEL 19 DE OCTUBRE DE 2020,GA 23664,N/A,166959.712263792,49808842.0097082,"0101","010105","0101"
661,"01",BOCAS DEL TORO,"01",BOCAS DEL TORO,"07",SAN CRISTÓBAL,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 23664,N/A,91425.757996519,37989322.0166696,"0101","010107","0101"
662,"01",BOCAS DEL TORO,"04",ALMIRANTE,"01",ALMIRANTE,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 39 DEL 8 DE JUNIO DE 2015, LEY N° 172 DEL 19 DE OCTUBRE DE 2020",GA 19956,"GA 27801-A, GA 29169-B",22602.1959640675,16618763.7039902,"0104","010401","0104"
663,"01",BOCAS DEL TORO,"01",BOCAS DEL TORO,"01",BOCAS DEL TORO,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 69 DEL 28 DE OCTUBRE DE 1998, LEY N° 172 DE 19 DE OCTUBRE DE 2020",GA 19956,"GA 23664, GA 29169-B",71165.3920063725,35380837.5088291,"0101","010101","0101"
664,"01",BOCAS DEL TORO,"01",BOCAS DEL TORO,"06",BOCAS DEL DRAGO,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 29169-B,N/A,62852.2203259373,29935471.243547,"0101","010106","0101"
665,"01",BOCAS DEL TORO,"04",ALMIRANTE,"10",MIRAFLORES,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 29169-B,N/A,34157.6380382739,37023746.3154384,"0104","010410","0104"
666,"01",BOCAS DEL TORO,"04",ALMIRANTE,"06",VALLE DE RISCÓ,LEY N° 5 DEL 19 DE ENERO DE 1998,LEY N° 18 DEL 26 DE FEBRERO DE 2009,GA 23464,GA 26261,155822.59632946,306238274.314478,"0104","010406","0104"
667,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"21",FINCA 51,LEY N° 172 DEL 19 DE OCTUBRE DE 2020,N/A,GA 29169-B,N/A,44644.1421774002,78313308.8042286,"0102","010221","0102"
668,"01",BOCAS DEL TORO,"04",ALMIRANTE,"05",VALLE DE AGUA ARRIBA,LEY N° 18 DEL 26 DE FEBRERO DE 2009,LEY N° 39 DEL 8 DE JUNIO DE 2015,GA 26261,GA 27801-A,96298.1126286844,70476445.3224841,"0104","010405","0104"
669,"04",CHIRIQUÍ,"02",BARÚ,"01",PUERTO ARMUELLES,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 5 DEL 19 DE ENERO DE 1998, LEY N° 46 DEL 14 DE AGOSTO DE 2018",GA 20047,"GA 23464, GA 28591-B",84733.5973265979,124050022.344751,"0402","040201","0402"
670,"04",CHIRIQUÍ,"02",BARÚ,"07",MANACA,LEY N° 46 DEL 14 DE AGOSTO DE 2018,N/A,GA 28591-B,N/A,75669.1789294023,80766501.0200886,"0403","040207","0402"
671,"02",COCLÉ,"06",PENONOMÉ,"14",LAS MINAS,LEY N° 2 DEL 21 DE OCTUBRE DE 1981 (DEROGADA) CÓDIGO ADMINISTRATIVO 1916,"LEY N° 58 DEL 29 DE JULIO DE 1998, LEY N° 296 DEL 26 DE ABRIL DE 2022",GA 22526,"GA 23602, GA 29524-B",50723.3168304255,71021344.0038029,"0209","020614","0206"
672,"02",COCLÉ,"06",PENONOMÉ,"11",BOCA DE TUCUÉ,LEY N° 296 DEL 26 DE ABRIL DE 2022,N/A,GA 29524-B,N/A,84003.5251365966,103445211.411778,"0209","020611","0206"
673,"02",COCLÉ,"06",PENONOMÉ,"15",RIECITO,LEY N° 296 DEL 26 DE ABRIL DE 2022,N/A,GA 29524-B,N/A,53234.8436920131,83345633.8504772,"0209","020615","0206"
674,"02",COCLÉ,"06",PENONOMÉ,"16",SAN MIGUEL,LEY N° 296 DEL 26 DE ABRIL DE 2022,N/A,GA 29524-B,N/A,70528.192212952,99787329.2395698,"0209","020616","0206"
675,"02",COCLÉ,"06",PENONOMÉ,"12",CANDELARIO OVALLE,LEY N° 296 DEL 26 DE ABRIL DE 2022,N/A,GA 29524-B,N/A,51519.4308194208,99105679.7281417,"0208","020612","0206"
